image name,xmin,xmax,ymin,ymax,labels
./datasets/images/maksssksksss493.png,105,211,309,403,0
./datasets/images/maksssksksss494.png,174,102,312,202,0
./datasets/images/maksssksksss495.png,0,106,32,220,1
./datasets/images/maksssksksss495.png,97,54,170,223,1
./datasets/images/maksssksksss495.png,126,395,214,509,0
./datasets/images/maksssksksss495.png,217,144,286,283,1
./datasets/images/maksssksksss495.png,286,158,341,274,0
./datasets/images/maksssksksss495.png,350,137,422,276,1
./datasets/images/maksssksksss495.png,371,428,455,508,0
./datasets/images/maksssksksss495.png,420,266,496,411,0
./datasets/images/maksssksksss495.png,449,119,497,208,1
./datasets/images/maksssksksss496.png,162,124,351,264,0
./datasets/images/maksssksksss497.png,187,288,329,423,0
./datasets/images/maksssksksss498.png,117,85,143,125,0
./datasets/images/maksssksksss498.png,193,110,208,134,0
./datasets/images/maksssksksss498.png,211,99,228,126,1
./datasets/images/maksssksksss498.png,223,143,240,161,1
./datasets/images/maksssksksss498.png,247,106,264,138,1
./datasets/images/maksssksksss498.png,305,98,316,119,0
./datasets/images/maksssksksss498.png,320,134,337,166,0
./datasets/images/maksssksksss498.png,373,129,391,167,0
./datasets/images/maksssksksss498.png,410,104,434,144,1
./datasets/images/maksssksksss498.png,454,125,480,168,0
./datasets/images/maksssksksss498.png,165,142,179,159,1
./datasets/images/maksssksksss499.png,128,54,168,140,1
./datasets/images/maksssksksss499.png,283,98,323,173,0
./datasets/images/maksssksksss5.png,150,103,205,184,0
./datasets/images/maksssksksss5.png,465,57,512,127,1
./datasets/images/maksssksksss5.png,245,204,292,277,1
./datasets/images/maksssksksss5.png,318,182,372,267,0
./datasets/images/maksssksksss50.png,263,144,304,199,0
./datasets/images/maksssksksss50.png,289,88,335,142,0
./datasets/images/maksssksksss500.png,191,294,366,471,0
./datasets/images/maksssksksss501.png,1,82,55,250,0
./datasets/images/maksssksksss501.png,61,77,151,247,0
./datasets/images/maksssksksss501.png,206,94,282,246,0
./datasets/images/maksssksksss501.png,309,59,381,209,0
./datasets/images/maksssksksss501.png,385,101,449,235,0
./datasets/images/maksssksksss501.png,456,129,513,264,0
./datasets/images/maksssksksss502.png,70,163,147,309,1
./datasets/images/maksssksksss502.png,142,192,197,308,0
./datasets/images/maksssksksss502.png,231,127,311,286,1
./datasets/images/maksssksksss502.png,443,243,508,380,0
./datasets/images/maksssksksss503.png,250,248,307,321,0
./datasets/images/maksssksksss503.png,312,120,375,216,0
./datasets/images/maksssksksss504.png,52,217,229,378,0
./datasets/images/maksssksksss505.png,115,136,325,278,0
./datasets/images/maksssksksss506.png,80,80,278,275,0
./datasets/images/maksssksksss507.png,167,140,319,448,0
./datasets/images/maksssksksss508.png,87,203,186,368,0
./datasets/images/maksssksksss508.png,250,79,325,218,0
./datasets/images/maksssksksss508.png,323,191,408,349,0
./datasets/images/maksssksksss508.png,416,164,464,258,0
./datasets/images/maksssksksss509.png,192,2,309,129,0
./datasets/images/maksssksksss51.png,193,202,361,365,0
./datasets/images/maksssksksss510.png,34,60,119,192,0
./datasets/images/maksssksksss510.png,211,163,241,211,0
./datasets/images/maksssksksss510.png,295,170,331,243,0
./datasets/images/maksssksksss510.png,368,171,420,234,0
./datasets/images/maksssksksss511.png,193,174,307,316,0
./datasets/images/maksssksksss512.png,23,83,50,125,0
./datasets/images/maksssksksss512.png,104,72,126,110,0
./datasets/images/maksssksksss512.png,125,47,168,117,0
./datasets/images/maksssksksss512.png,220,74,253,127,0
./datasets/images/maksssksksss512.png,333,102,357,135,0
./datasets/images/maksssksksss512.png,364,85,403,148,0
./datasets/images/maksssksksss512.png,491,69,512,117,0
./datasets/images/maksssksksss513.png,142,57,202,106,0
./datasets/images/maksssksksss513.png,214,49,268,86,0
./datasets/images/maksssksksss513.png,351,62,407,101,0
./datasets/images/maksssksksss514.png,35,148,54,188,0
./datasets/images/maksssksksss514.png,204,125,225,158,0
./datasets/images/maksssksksss514.png,222,62,238,98,0
./datasets/images/maksssksksss514.png,258,75,276,112,0
./datasets/images/maksssksksss514.png,302,77,316,110,1
./datasets/images/maksssksksss514.png,318,84,339,126,1
./datasets/images/maksssksksss514.png,380,72,397,103,0
./datasets/images/maksssksksss514.png,425,96,442,133,0
./datasets/images/maksssksksss514.png,479,90,493,120,0
./datasets/images/maksssksksss514.png,494,84,512,122,1
./datasets/images/maksssksksss515.png,96,253,278,422,0
./datasets/images/maksssksksss516.png,113,184,142,252,0
./datasets/images/maksssksksss516.png,163,141,202,209,0
./datasets/images/maksssksksss516.png,202,131,227,186,0
./datasets/images/maksssksksss516.png,245,112,282,187,0
./datasets/images/maksssksksss516.png,325,177,363,245,0
./datasets/images/maksssksksss516.png,417,138,442,184,0
./datasets/images/maksssksksss516.png,44,145,65,182,0
./datasets/images/maksssksksss517.png,79,257,117,302,0
./datasets/images/maksssksksss517.png,301,186,328,235,0
./datasets/images/maksssksksss517.png,433,169,449,194,0
./datasets/images/maksssksksss517.png,239,150,257,190,0
./datasets/images/maksssksksss518.png,3,254,14,277,0
./datasets/images/maksssksksss518.png,34,405,44,423,0
./datasets/images/maksssksksss518.png,32,243,44,266,0
./datasets/images/maksssksksss518.png,65,245,78,273,0
./datasets/images/maksssksksss518.png,55,310,67,335,1
./datasets/images/maksssksksss518.png,80,354,90,377,1
./datasets/images/maksssksksss518.png,62,182,75,204,0
./datasets/images/maksssksksss518.png,91,186,97,209,0
./datasets/images/maksssksksss518.png,69,128,81,149,1
./datasets/images/maksssksksss518.png,42,69,51,89,0
./datasets/images/maksssksksss518.png,133,337,148,367,0
./datasets/images/maksssksksss518.png,165,444,182,474,0
./datasets/images/maksssksksss518.png,149,307,162,334,0
./datasets/images/maksssksksss518.png,148,237,158,258,1
./datasets/images/maksssksksss518.png,136,202,147,225,0
./datasets/images/maksssksksss518.png,186,241,197,263,0
./datasets/images/maksssksksss518.png,194,345,209,373,0
./datasets/images/maksssksksss518.png,213,402,227,434,0
./datasets/images/maksssksksss518.png,197,395,212,427,0
./datasets/images/maksssksksss518.png,242,459,251,482,0
./datasets/images/maksssksksss518.png,245,321,259,351,0
./datasets/images/maksssksksss518.png,234,302,251,320,0
./datasets/images/maksssksksss518.png,224,223,238,245,0
./datasets/images/maksssksksss518.png,177,182,191,204,0
./datasets/images/maksssksksss518.png,113,126,124,142,0
./datasets/images/maksssksksss518.png,108,103,119,124,1
./datasets/images/maksssksksss518.png,136,129,149,152,1
./datasets/images/maksssksksss518.png,156,118,166,136,1
./datasets/images/maksssksksss518.png,190,130,201,151,0
./datasets/images/maksssksksss518.png,179,96,192,117,0
./datasets/images/maksssksksss518.png,137,34,146,52,0
./datasets/images/maksssksksss518.png,157,18,165,36,0
./datasets/images/maksssksksss518.png,169,77,178,95,0
./datasets/images/maksssksksss518.png,208,73,218,89,0
./datasets/images/maksssksksss518.png,126,97,135,116,0
./datasets/images/maksssksksss518.png,218,183,231,203,0
./datasets/images/maksssksksss518.png,237,151,248,176,0
./datasets/images/maksssksksss518.png,254,177,265,200,0
./datasets/images/maksssksksss518.png,261,237,271,258,0
./datasets/images/maksssksksss518.png,315,435,332,465,0
./datasets/images/maksssksksss518.png,337,481,355,510,0
./datasets/images/maksssksksss518.png,313,283,326,303,0
./datasets/images/maksssksksss518.png,317,200,330,218,0
./datasets/images/maksssksksss518.png,282,186,293,209,0
./datasets/images/maksssksksss518.png,293,170,303,188,0
./datasets/images/maksssksksss518.png,296,136,305,154,0
./datasets/images/maksssksksss518.png,267,97,277,116,0
./datasets/images/maksssksksss518.png,166,1,174,17,0
./datasets/images/maksssksksss518.png,211,17,218,32,1
./datasets/images/maksssksksss518.png,226,9,236,27,0
./datasets/images/maksssksksss518.png,261,31,270,50,0
./datasets/images/maksssksksss518.png,285,7,293,23,0
./datasets/images/maksssksksss518.png,329,63,338,81,0
./datasets/images/maksssksksss518.png,341,52,350,65,1
./datasets/images/maksssksksss518.png,335,137,345,153,0
./datasets/images/maksssksksss518.png,354,192,364,212,0
./datasets/images/maksssksksss518.png,367,302,382,329,0
./datasets/images/maksssksksss518.png,366,218,378,241,0
./datasets/images/maksssksksss518.png,378,243,391,266,0
./datasets/images/maksssksksss518.png,385,204,397,227,0
./datasets/images/maksssksksss518.png,383,291,394,314,0
./datasets/images/maksssksksss518.png,359,30,367,46,0
./datasets/images/maksssksksss518.png,338,1,347,17,0
./datasets/images/maksssksksss518.png,373,1,379,17,0
./datasets/images/maksssksksss518.png,391,10,397,26,0
./datasets/images/maksssksksss518.png,391,32,399,48,1
./datasets/images/maksssksksss518.png,377,73,385,89,1
./datasets/images/maksssksksss518.png,410,96,421,117,0
./datasets/images/maksssksksss518.png,438,51,447,67,0
./datasets/images/maksssksksss518.png,445,2,453,15,1
./datasets/images/maksssksksss518.png,461,48,470,64,0
./datasets/images/maksssksksss518.png,454,86,464,104,0
./datasets/images/maksssksksss518.png,449,124,461,144,0
./datasets/images/maksssksksss518.png,434,139,443,160,0
./datasets/images/maksssksksss518.png,462,149,472,169,0
./datasets/images/maksssksksss518.png,484,122,490,136,0
./datasets/images/maksssksksss518.png,467,184,480,207,0
./datasets/images/maksssksksss518.png,483,224,496,244,0
./datasets/images/maksssksksss518.png,491,147,501,170,0
./datasets/images/maksssksksss518.png,436,34,444,47,0
./datasets/images/maksssksksss518.png,501,334,512,361,0
./datasets/images/maksssksksss518.png,499,287,511,312,0
./datasets/images/maksssksksss518.png,475,254,487,273,0
./datasets/images/maksssksksss519.png,170,156,200,208,0
./datasets/images/maksssksksss519.png,277,144,311,196,0
./datasets/images/maksssksksss519.png,411,117,435,158,0
./datasets/images/maksssksksss52.png,46,377,106,486,1
./datasets/images/maksssksksss52.png,7,266,59,339,1
./datasets/images/maksssksksss52.png,1,175,44,225,0
./datasets/images/maksssksksss52.png,49,147,96,234,0
./datasets/images/maksssksksss52.png,97,155,117,199,0
./datasets/images/maksssksksss52.png,117,167,164,256,1
./datasets/images/maksssksksss52.png,147,299,205,397,0
./datasets/images/maksssksksss52.png,206,294,249,369,0
./datasets/images/maksssksksss52.png,266,269,334,385,0
./datasets/images/maksssksksss52.png,243,190,265,265,0
./datasets/images/maksssksksss52.png,167,152,200,220,1
./datasets/images/maksssksksss52.png,215,129,250,193,1
./datasets/images/maksssksksss52.png,282,116,314,175,1
./datasets/images/maksssksksss52.png,94,70,122,120,1
./datasets/images/maksssksksss52.png,80,83,98,126,0
./datasets/images/maksssksksss52.png,51,51,73,89,0
./datasets/images/maksssksksss52.png,0,76,30,137,0
./datasets/images/maksssksksss52.png,29,83,47,121,1
./datasets/images/maksssksksss52.png,92,10,106,35,0
./datasets/images/maksssksksss52.png,119,48,131,73,0
./datasets/images/maksssksksss52.png,124,76,147,119,0
./datasets/images/maksssksksss52.png,200,137,221,190,0
./datasets/images/maksssksksss52.png,184,95,204,127,0
./datasets/images/maksssksksss52.png,161,69,181,98,0
./datasets/images/maksssksksss52.png,182,64,204,94,0
./datasets/images/maksssksksss52.png,165,15,177,43,0
./datasets/images/maksssksksss52.png,146,21,152,42,0
./datasets/images/maksssksksss52.png,196,28,208,53,0
./datasets/images/maksssksksss52.png,203,46,218,71,0
./datasets/images/maksssksksss52.png,236,44,255,83,1
./datasets/images/maksssksksss52.png,251,83,273,130,0
./datasets/images/maksssksksss52.png,247,121,269,164,0
./datasets/images/maksssksksss52.png,261,13,268,40,0
./datasets/images/maksssksksss52.png,291,20,302,43,0
./datasets/images/maksssksksss52.png,319,9,333,36,0
./datasets/images/maksssksksss52.png,325,67,348,105,1
./datasets/images/maksssksksss52.png,314,114,327,162,1
./datasets/images/maksssksksss52.png,332,167,364,219,0
./datasets/images/maksssksksss52.png,344,75,359,111,0
./datasets/images/maksssksksss52.png,353,20,363,43,1
./datasets/images/maksssksksss52.png,342,249,356,287,0
./datasets/images/maksssksksss52.png,363,251,404,340,0
./datasets/images/maksssksksss52.png,387,334,449,461,0
./datasets/images/maksssksksss52.png,419,116,450,175,0
./datasets/images/maksssksksss52.png,483,137,496,190,1
./datasets/images/maksssksksss52.png,450,108,468,160,0
./datasets/images/maksssksksss52.png,365,164,392,203,0
./datasets/images/maksssksksss52.png,396,87,420,130,0
./datasets/images/maksssksksss52.png,389,36,412,81,0
./datasets/images/maksssksksss52.png,417,23,432,67,1
./datasets/images/maksssksksss52.png,463,51,473,80,0
./datasets/images/maksssksksss520.png,71,220,261,388,0
./datasets/images/maksssksksss521.png,227,79,338,302,0
./datasets/images/maksssksksss522.png,1,222,32,269,0
./datasets/images/maksssksksss522.png,214,171,287,232,0
./datasets/images/maksssksksss522.png,237,246,283,278,0
./datasets/images/maksssksksss523.png,103,176,213,364,1
./datasets/images/maksssksksss523.png,245,183,343,326,0
./datasets/images/maksssksksss524.png,312,288,373,384,0
./datasets/images/maksssksksss524.png,376,235,444,335,0
./datasets/images/maksssksksss524.png,467,206,497,259,0
./datasets/images/maksssksksss524.png,406,109,440,153,0
./datasets/images/maksssksksss524.png,467,96,484,131,0
./datasets/images/maksssksksss524.png,331,156,372,214,0
./datasets/images/maksssksksss524.png,312,82,335,120,0
./datasets/images/maksssksksss524.png,269,203,306,259,0
./datasets/images/maksssksksss524.png,169,202,206,263,0
./datasets/images/maksssksksss524.png,245,165,276,206,0
./datasets/images/maksssksksss524.png,113,196,144,234,0
./datasets/images/maksssksksss524.png,41,240,78,299,0
./datasets/images/maksssksksss524.png,12,174,40,214,0
./datasets/images/maksssksksss524.png,108,95,137,132,0
./datasets/images/maksssksksss524.png,169,68,196,106,0
./datasets/images/maksssksksss524.png,238,98,253,126,0
./datasets/images/maksssksksss524.png,264,115,280,147,0
./datasets/images/maksssksksss524.png,58,70,87,108,0
./datasets/images/maksssksksss525.png,271,163,414,393,0
./datasets/images/maksssksksss526.png,84,58,128,128,1
./datasets/images/maksssksksss526.png,210,164,255,232,0
./datasets/images/maksssksksss526.png,321,170,364,238,0
./datasets/images/maksssksksss526.png,394,207,447,283,1
./datasets/images/maksssksksss527.png,124,46,144,89,1
./datasets/images/maksssksksss527.png,33,129,58,184,1
./datasets/images/maksssksksss527.png,180,252,211,311,1
./datasets/images/maksssksksss527.png,242,172,279,241,0
./datasets/images/maksssksksss527.png,316,122,343,163,1
./datasets/images/maksssksksss527.png,312,186,345,245,1
./datasets/images/maksssksksss528.png,73,215,253,393,0
./datasets/images/maksssksksss529.png,14,131,56,194,0
./datasets/images/maksssksksss529.png,172,120,209,188,0
./datasets/images/maksssksksss529.png,217,201,232,233,1
./datasets/images/maksssksksss529.png,254,191,265,211,0
./datasets/images/maksssksksss529.png,274,181,286,212,0
./datasets/images/maksssksksss529.png,305,120,355,206,0
./datasets/images/maksssksksss529.png,430,72,494,176,0
./datasets/images/maksssksksss529.png,284,219,296,242,0
./datasets/images/maksssksksss53.png,104,142,131,197,0
./datasets/images/maksssksksss53.png,248,67,276,126,0
./datasets/images/maksssksksss53.png,256,205,299,288,0
./datasets/images/maksssksksss530.png,128,301,252,446,0
./datasets/images/maksssksksss531.png,156,256,292,411,0
./datasets/images/maksssksksss532.png,120,251,287,411,0
./datasets/images/maksssksksss533.png,171,259,348,444,0
./datasets/images/maksssksksss534.png,26,291,42,322,0
./datasets/images/maksssksksss534.png,74,268,83,287,0
./datasets/images/maksssksksss534.png,90,307,108,332,0
./datasets/images/maksssksksss534.png,143,237,168,283,0
./datasets/images/maksssksksss534.png,210,285,229,327,0
./datasets/images/maksssksksss534.png,291,271,307,300,0
./datasets/images/maksssksksss534.png,311,268,320,283,0
./datasets/images/maksssksksss534.png,332,269,340,282,1
./datasets/images/maksssksksss534.png,369,292,387,317,0
./datasets/images/maksssksksss534.png,442,252,465,292,1
./datasets/images/maksssksksss534.png,392,266,400,278,0
./datasets/images/maksssksksss535.png,55,73,75,106,0
./datasets/images/maksssksksss535.png,118,61,150,122,0
./datasets/images/maksssksksss535.png,297,94,309,109,1
./datasets/images/maksssksksss535.png,349,100,362,119,1
./datasets/images/maksssksksss535.png,407,68,422,100,0
./datasets/images/maksssksksss535.png,451,78,470,113,0
./datasets/images/maksssksksss536.png,182,201,335,366,0
./datasets/images/maksssksksss537.png,161,226,331,377,0
./datasets/images/maksssksksss538.png,34,183,42,194,1
./datasets/images/maksssksksss538.png,156,182,181,236,0
./datasets/images/maksssksksss538.png,318,128,352,194,0
./datasets/images/maksssksksss539.png,32,24,44,47,0
./datasets/images/maksssksksss539.png,70,19,83,38,0
./datasets/images/maksssksksss539.png,153,29,166,58,0
./datasets/images/maksssksksss539.png,213,5,227,28,0
./datasets/images/maksssksksss539.png,26,92,42,118,0
./datasets/images/maksssksksss539.png,67,76,83,99,0
./datasets/images/maksssksksss539.png,136,70,152,97,0
./datasets/images/maksssksksss539.png,148,107,163,130,0
./datasets/images/maksssksksss539.png,115,147,132,170,0
./datasets/images/maksssksksss539.png,31,138,50,164,0
./datasets/images/maksssksksss539.png,10,171,28,200,0
./datasets/images/maksssksksss539.png,46,201,64,224,0
./datasets/images/maksssksksss539.png,46,233,61,264,0
./datasets/images/maksssksksss539.png,76,250,92,279,0
./datasets/images/maksssksksss539.png,78,290,101,323,0
./datasets/images/maksssksksss539.png,53,395,76,425,0
./datasets/images/maksssksksss539.png,66,455,89,491,0
./datasets/images/maksssksksss539.png,119,432,142,461,0
./datasets/images/maksssksksss539.png,158,245,179,272,0
./datasets/images/maksssksksss539.png,171,171,186,196,0
./datasets/images/maksssksksss539.png,183,401,206,438,0
./datasets/images/maksssksksss539.png,216,272,236,306,0
./datasets/images/maksssksksss539.png,250,43,264,60,0
./datasets/images/maksssksksss539.png,262,70,277,93,0
./datasets/images/maksssksksss539.png,295,47,309,70,0
./datasets/images/maksssksksss539.png,281,93,296,116,0
./datasets/images/maksssksksss539.png,329,88,346,111,0
./datasets/images/maksssksksss539.png,316,115,334,145,0
./datasets/images/maksssksksss539.png,298,192,316,221,0
./datasets/images/maksssksksss539.png,273,236,291,269,0
./datasets/images/maksssksksss539.png,356,388,378,424,0
./datasets/images/maksssksksss539.png,386,177,404,209,0
./datasets/images/maksssksksss539.png,400,266,419,297,0
./datasets/images/maksssksksss539.png,396,15,412,34,0
./datasets/images/maksssksksss539.png,411,3,423,26,0
./datasets/images/maksssksksss539.png,468,20,481,45,1
./datasets/images/maksssksksss539.png,421,51,438,70,0
./datasets/images/maksssksksss539.png,480,169,499,190,0
./datasets/images/maksssksksss539.png,451,238,469,267,0
./datasets/images/maksssksksss539.png,464,337,480,368,0
./datasets/images/maksssksksss539.png,476,366,501,393,0
./datasets/images/maksssksksss54.png,152,76,200,153,0
./datasets/images/maksssksksss54.png,252,130,290,210,0
./datasets/images/maksssksksss54.png,404,155,432,216,0
./datasets/images/maksssksksss54.png,205,149,227,187,1
./datasets/images/maksssksksss540.png,181,165,342,313,0
./datasets/images/maksssksksss541.png,176,183,361,364,0
./datasets/images/maksssksksss542.png,208,114,305,334,0
./datasets/images/maksssksksss543.png,58,93,71,120,0
./datasets/images/maksssksksss543.png,128,120,142,152,0
./datasets/images/maksssksksss543.png,247,81,261,123,0
./datasets/images/maksssksksss543.png,293,57,310,98,0
./datasets/images/maksssksksss543.png,322,124,345,168,0
./datasets/images/maksssksksss543.png,376,97,391,121,0
./datasets/images/maksssksksss543.png,360,102,371,126,0
./datasets/images/maksssksksss543.png,341,101,355,132,0
./datasets/images/maksssksksss543.png,331,78,344,102,0
./datasets/images/maksssksksss543.png,430,74,447,110,0
./datasets/images/maksssksksss544.png,245,255,407,414,0
./datasets/images/maksssksksss545.png,419,63,448,109,0
./datasets/images/maksssksksss545.png,468,134,491,176,1
./datasets/images/maksssksksss545.png,318,83,342,119,0
./datasets/images/maksssksksss545.png,355,136,373,166,0
./datasets/images/maksssksksss545.png,36,90,58,128,0
./datasets/images/maksssksksss545.png,47,119,75,167,1
./datasets/images/maksssksksss545.png,229,75,262,127,1
./datasets/images/maksssksksss545.png,87,128,115,174,1
./datasets/images/maksssksksss545.png,0,87,22,119,1
./datasets/images/maksssksksss545.png,175,108,198,144,1
./datasets/images/maksssksksss545.png,300,97,318,128,1
./datasets/images/maksssksksss545.png,360,63,384,97,1
./datasets/images/maksssksksss545.png,113,102,131,135,1
./datasets/images/maksssksksss546.png,45,226,237,398,0
./datasets/images/maksssksksss547.png,107,73,128,106,0
./datasets/images/maksssksksss547.png,245,59,271,97,0
./datasets/images/maksssksksss547.png,402,92,424,130,0
./datasets/images/maksssksksss548.png,236,133,275,186,0
./datasets/images/maksssksksss548.png,327,111,348,144,1
./datasets/images/maksssksksss549.png,185,177,231,238,0
./datasets/images/maksssksksss55.png,197,180,398,372,0
./datasets/images/maksssksksss550.png,171,114,348,298,0
./datasets/images/maksssksksss551.png,51,106,104,188,0
./datasets/images/maksssksksss551.png,190,207,237,279,0
./datasets/images/maksssksksss551.png,325,279,370,352,0
./datasets/images/maksssksksss551.png,437,273,483,340,0
./datasets/images/maksssksksss551.png,259,217,308,284,0
./datasets/images/maksssksksss552.png,197,70,291,212,0
./datasets/images/maksssksksss553.png,243,242,352,374,0
./datasets/images/maksssksksss554.png,122,79,149,132,0
./datasets/images/maksssksksss554.png,107,295,135,331,0
./datasets/images/maksssksksss554.png,213,90,247,150,0
./datasets/images/maksssksksss554.png,293,42,339,128,0
./datasets/images/maksssksksss554.png,339,103,369,162,0
./datasets/images/maksssksksss555.png,121,251,142,290,0
./datasets/images/maksssksksss555.png,206,216,228,261,0
./datasets/images/maksssksksss555.png,327,223,345,259,0
./datasets/images/maksssksksss555.png,396,245,417,295,0
./datasets/images/maksssksksss556.png,103,146,132,200,0
./datasets/images/maksssksksss556.png,135,94,174,169,0
./datasets/images/maksssksksss556.png,191,148,225,223,0
./datasets/images/maksssksksss556.png,165,305,197,377,0
./datasets/images/maksssksksss556.png,227,86,251,151,0
./datasets/images/maksssksksss556.png,260,71,284,130,0
./datasets/images/maksssksksss556.png,229,413,261,480,0
./datasets/images/maksssksksss556.png,357,87,395,170,0
./datasets/images/maksssksksss556.png,444,2,482,74,0
./datasets/images/maksssksksss556.png,481,16,512,102,0
./datasets/images/maksssksksss557.png,97,213,293,405,0
./datasets/images/maksssksksss558.png,6,303,93,466,0
./datasets/images/maksssksksss558.png,108,266,160,363,0
./datasets/images/maksssksksss558.png,138,167,171,222,1
./datasets/images/maksssksksss558.png,189,225,232,300,0
./datasets/images/maksssksksss558.png,235,150,253,211,1
./datasets/images/maksssksksss558.png,252,163,307,271,0
./datasets/images/maksssksksss558.png,308,168,352,261,0
./datasets/images/maksssksksss558.png,334,48,357,91,1
./datasets/images/maksssksksss558.png,430,89,455,128,0
./datasets/images/maksssksksss558.png,456,66,485,118,0
./datasets/images/maksssksksss558.png,366,139,391,182,0
./datasets/images/maksssksksss558.png,382,178,419,251,0
./datasets/images/maksssksksss558.png,474,189,508,259,0
./datasets/images/maksssksksss558.png,352,423,421,509,0
./datasets/images/maksssksksss558.png,218,37,234,66,0
./datasets/images/maksssksksss558.png,298,52,313,88,1
./datasets/images/maksssksksss558.png,389,12,406,37,1
./datasets/images/maksssksksss559.png,8,429,63,511,0
./datasets/images/maksssksksss559.png,81,379,117,437,0
./datasets/images/maksssksksss559.png,122,321,189,439,0
./datasets/images/maksssksksss559.png,233,274,273,358,0
./datasets/images/maksssksksss559.png,153,105,176,143,0
./datasets/images/maksssksksss559.png,195,43,214,73,0
./datasets/images/maksssksksss559.png,208,110,226,146,0
./datasets/images/maksssksksss559.png,248,61,263,83,0
./datasets/images/maksssksksss559.png,293,64,312,96,0
./datasets/images/maksssksksss559.png,279,175,298,209,0
./datasets/images/maksssksksss559.png,328,247,380,329,0
./datasets/images/maksssksksss559.png,378,86,396,114,0
./datasets/images/maksssksksss559.png,424,161,443,191,1
./datasets/images/maksssksksss559.png,330,88,350,120,1
./datasets/images/maksssksksss559.png,216,215,241,253,1
./datasets/images/maksssksksss56.png,243,201,329,350,0
./datasets/images/maksssksksss560.png,229,240,280,315,0
./datasets/images/maksssksksss561.png,136,208,312,357,0
./datasets/images/maksssksksss562.png,208,197,308,421,0
./datasets/images/maksssksksss563.png,89,120,261,466,0
./datasets/images/maksssksksss564.png,80,191,119,266,0
./datasets/images/maksssksksss564.png,165,240,236,389,1
./datasets/images/maksssksksss564.png,32,143,62,205,0
./datasets/images/maksssksksss564.png,74,64,97,116,1
./datasets/images/maksssksksss564.png,99,147,128,192,1
./datasets/images/maksssksksss564.png,131,113,158,154,0
./datasets/images/maksssksksss564.png,163,100,194,143,0
./datasets/images/maksssksksss564.png,206,126,231,167,0
./datasets/images/maksssksksss564.png,227,156,256,210,0
./datasets/images/maksssksksss564.png,263,166,297,209,0
./datasets/images/maksssksksss564.png,229,70,247,106,1
./datasets/images/maksssksksss564.png,188,39,200,60,0
./datasets/images/maksssksksss564.png,232,31,245,54,0
./datasets/images/maksssksksss564.png,321,193,369,272,0
./datasets/images/maksssksksss564.png,56,82,76,125,0
./datasets/images/maksssksksss564.png,125,75,148,109,0
./datasets/images/maksssksksss564.png,291,21,299,37,0
./datasets/images/maksssksksss564.png,391,414,425,509,0
./datasets/images/maksssksksss564.png,407,232,452,320,0
./datasets/images/maksssksksss564.png,405,121,439,173,0
./datasets/images/maksssksksss564.png,408,193,428,241,0
./datasets/images/maksssksksss564.png,387,80,408,132,0
./datasets/images/maksssksksss564.png,437,71,453,105,0
./datasets/images/maksssksksss565.png,227,243,388,403,0
./datasets/images/maksssksksss566.png,128,128,163,171,0
./datasets/images/maksssksksss566.png,303,124,326,151,1
./datasets/images/maksssksksss566.png,248,118,268,174,0
./datasets/images/maksssksksss566.png,341,125,370,168,0
./datasets/images/maksssksksss566.png,16,139,32,157,0
./datasets/images/maksssksksss566.png,46,147,60,169,0
./datasets/images/maksssksksss566.png,0,148,17,168,0
./datasets/images/maksssksksss567.png,102,116,148,190,0
./datasets/images/maksssksksss567.png,291,80,332,153,0
./datasets/images/maksssksksss567.png,388,89,433,160,0
./datasets/images/maksssksksss567.png,172,131,199,171,1
./datasets/images/maksssksksss567.png,44,132,70,174,1
./datasets/images/maksssksksss568.png,170,248,329,393,0
./datasets/images/maksssksksss569.png,206,219,252,337,0
./datasets/images/maksssksksss57.png,170,321,274,454,0
./datasets/images/maksssksksss570.png,189,249,225,308,0
./datasets/images/maksssksksss570.png,298,241,334,297,0
./datasets/images/maksssksksss570.png,54,265,78,307,1
./datasets/images/maksssksksss570.png,137,221,167,263,1
./datasets/images/maksssksksss570.png,368,223,387,265,1
./datasets/images/maksssksksss570.png,407,256,430,290,1
./datasets/images/maksssksksss570.png,466,247,488,283,1
./datasets/images/maksssksksss570.png,240,253,254,281,1
./datasets/images/maksssksksss571.png,207,250,357,407,0
./datasets/images/maksssksksss572.png,138,260,181,340,0
./datasets/images/maksssksksss572.png,214,19,254,94,0
./datasets/images/maksssksksss572.png,247,109,295,195,0
./datasets/images/maksssksksss572.png,276,46,314,121,0
./datasets/images/maksssksksss572.png,356,157,383,207,0
./datasets/images/maksssksksss572.png,431,166,456,216,0
./datasets/images/maksssksksss573.png,443,79,495,177,0
./datasets/images/maksssksksss573.png,409,137,450,237,0
./datasets/images/maksssksksss573.png,188,106,267,247,0
./datasets/images/maksssksksss573.png,271,94,309,222,0
./datasets/images/maksssksksss573.png,84,208,158,337,0
./datasets/images/maksssksksss573.png,15,248,80,325,0
./datasets/images/maksssksksss574.png,117,37,179,167,0
./datasets/images/maksssksksss574.png,245,137,294,230,0
./datasets/images/maksssksksss574.png,319,242,348,299,0
./datasets/images/maksssksksss574.png,359,288,385,329,0
./datasets/images/maksssksksss574.png,400,243,426,293,0
./datasets/images/maksssksksss574.png,436,315,454,358,0
./datasets/images/maksssksksss575.png,216,97,248,157,0
./datasets/images/maksssksksss575.png,46,224,69,258,1
./datasets/images/maksssksksss575.png,299,347,330,422,1
